ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ckfibm148000x4c63h1w0hwgh,ckfe0tso300w00bs43g9ff87v,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F5df69174-6bb2-cebd-9c98-3c25244a507a-3907.0_-217.6.png?Expires=1603700792009&KeyName=labelbox-assets-key-1&Signature=I8p20LkE3ICLVSAbPKKxcQ5wqEU,"{""objects"":[{""featureId"":""ckfiblgqx07p50y9e1twg7fp5"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfiblgqx07p50y9e1twg7fp5?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""},{""featureId"":""ckfiblx1e0dgm0y8jdcn82k8j"",""schemaId"":""ckfe1bjhf0bjl0y7h5vk64k1v"",""title"":""gap"",""value"":""gap"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfiblx1e0dgm0y8jdcn82k8j?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601042910000,1601042910000,106.81,3907.0_-217.6.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfibm148000x4c63h1w0hwgh
ckfibow5l000y4c63fz16hm6j,ckfe0tso400zk0bs47err0491,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F74148dbe-7bfe-d914-f062-44af309bf475-5007.0_-217.6.png?Expires=1603700792010&KeyName=labelbox-assets-key-1&Signature=a6kp56lBiAaCKtK3QM_SlqGZ3Qw,"{""objects"":[{""featureId"":""ckfibna26008n0y9ngahc6myb"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfibna26008n0y9ngahc6myb?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""},{""featureId"":""ckfibormj00940y8jd7oag3c4"",""schemaId"":""ckfe1bjhf0bjl0y7h5vk64k1v"",""title"":""gap"",""value"":""gap"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfibormj00940y8jd7oag3c4?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601043044000,1601043044000,153.638,5007.0_-217.6.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfibow5l000y4c63fz16hm6j
ckfibr1zn000z4c63ahuv7tkc,ckfe0tso701340bs45r0dhbzb,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Fb9a4e268-03d9-a361-803c-5a032d5384e6-5808.0_-217.6.png?Expires=1603700792010&KeyName=labelbox-assets-key-1&Signature=LGieNkrfPb84kxmtQbcxB8PDrqU,"{""objects"":[{""featureId"":""ckfibqybw00gi0y8j49yrezf3"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfibqybw00gi0y8j49yrezf3?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601043145000,1601043145000,100.442,5808.0_-217.6.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfibr1zn000z4c63ahuv7tkc
ckfibtoeo00104c638xmnf2zr,ckfe0tsob016o0bs4hh9iesqk,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F1c181bd3-98b5-1e70-5359-1ced2ddacb18-6608.0_-217.6.png?Expires=1603700792010&KeyName=labelbox-assets-key-1&Signature=2dk-AMejEwwyvigvwgHB7qNGM9E,"{""objects"":[{""featureId"":""ckfibtkcg00of0y8j0us7cr1b"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfibtkcg00of0y8j0us7cr1b?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601043267000,1601043267000,112.207,6608.0_-217.6.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfibtoeo00104c638xmnf2zr
ckfibwf2j00114c635mcimh2c,ckfe0tsoc01a80bs41v4h6xk0,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Fcf0fac8a-cf41-5487-1098-5f8a139cd2ae-7408.0_-217.6.png?Expires=1603700792011&KeyName=labelbox-assets-key-1&Signature=jVPTl73PdnIicxZgojegcdHCXHI,"{""objects"":[{""featureId"":""ckfibu78108mw0y9ect7v8slr"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfibu78108mw0y9ect7v8slr?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""},{""featureId"":""ckfibwaoc08tl0y9e1ut2e1i3"",""schemaId"":""ckfe1bjhf0bjl0y7h5vk64k1v"",""title"":""gap"",""value"":""gap"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfibwaoc08tl0y9e1ut2e1i3?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601043395000,1601043395000,144.39000000000001,7408.0_-217.6.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfibwf2j00114c635mcimh2c
ckfibystt00124c639m7rkfhr,ckfe0tsoe01ds0bs406q935yt,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Fdc2055b5-36eb-6d09-7fea-e428e6020f25-8208.0_-217.6.png?Expires=1603700792012&KeyName=labelbox-assets-key-1&Signature=oRpNe3f_mzrXnqZ5rQ0uU_0Qt5s,"{""objects"":[{""featureId"":""ckfibyffe09360y9ec3m57m3s"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfibyffe09360y9ec3m57m3s?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601043506000,1601043506000,105.659,8208.0_-217.6.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfibystt00124c639m7rkfhr
ckfic1j7600134c63ldhrrkze,ckfe0tsog01hc0bs42o966b38,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Fce7e99dd-a515-d022-3ddc-3521c87ed0cb-9008.0_-217.6.png?Expires=1603700792012&KeyName=labelbox-assets-key-1&Signature=dRbybP_U2OkPhfL_ynTcI5UyyYU,"{""objects"":[{""featureId"":""ckfic12sm01im0y9n5njsbjzz"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfic12sm01im0y9n5njsbjzz?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601043634000,1601043634000,125.15,9008.0_-217.6.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfic1j7600134c63ldhrrkze
ckfic3k2b00144c63uls9qdz6,ckfe0tso300wc0bs4b0edgvfp,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Fea9b5352-fe03-4fbc-7991-d809a0684ddc-4103.0_-204.0.png?Expires=1603700792012&KeyName=labelbox-assets-key-1&Signature=DDcIRsYcnuvsXAiltVlQ1eVeBlA,"{""objects"":[{""featureId"":""ckfic35o101pj0y9n37w51f6r"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfic35o101pj0y9n37w51f6r?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601043728000,1601043728000,88.937,4103.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfic3k2b00144c63uls9qdz6
ckfic6hbs00154c63uzqo3pox,ckfe0tso500zw0bs47xft00j9,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F80171482-6fab-3e8e-57d3-41d9cc99af6f-5104.0_-204.0.png?Expires=1603700792014&KeyName=labelbox-assets-key-1&Signature=FZLu9UDjR0XkRVZJtKOtKNphckM,"{""objects"":[{""featureId"":""ckfic5xnh01ut0y8jai6yf2cf"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfic5xnh01ut0y8jai6yf2cf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601043864000,1601043864000,135.949,5104.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfic6hbs00154c63uzqo3pox
ckfic806y00164c634y1fi25z,ckfe0tso7013g0bs4b0ad8ftm,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F648fd55d-e3f2-8f1b-83a4-f4b0e34805b2-5904.0_-204.0.png?Expires=1603700792014&KeyName=labelbox-assets-key-1&Signature=7Xj7S9JnFeL4ZL5kYMtSz59vnxQ,"{""objects"":[{""featureId"":""ckfic7kn602090y8jfcc575zn"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfic7kn602090y8jfcc575zn?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601043935000,1601043935000,75.53,5904.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfic806y00164c634y1fi25z
ckfica8pu00174c63rnq5or3m,ckfe0tsob01700bs45hxp30gl,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F8e0bbbc2-b0bc-4c84-b7d1-024cd2c87409-6704.0_-204.0.png?Expires=1603700792015&KeyName=labelbox-assets-key-1&Signature=YO4zEdCo3mt2PnjlUGd2LfjANso,"{""objects"":[{""featureId"":""ckfic8lr9024h0y8jcn2q46gi"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfic8lr9024h0y8jcn2q46gi?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601044040000,1601044040000,98.908,6704.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfica8pu00174c63rnq5or3m
ckficbgqr00184c63a4zjg80z,ckfe0tsoc01ak0bs4ew39ddir,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F8e3bc27b-d561-9459-484e-8440d773509f-7504.0_-204.0.png?Expires=1603700792015&KeyName=labelbox-assets-key-1&Signature=zbML_B6Zj2xzfELMx_nPSRNPjaw,"{""objects"":[{""featureId"":""ckficbdxi0af70y9eh189hh5g"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckficbdxi0af70y9eh189hh5g?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601044097000,1601044097000,42.542,7504.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckficbgqr00184c63a4zjg80z
ckficdooi00194c632qjcn4h6,ckfe0tsoe01e40bs45tgub8hb,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F5c56bb5d-7694-a3f1-8ae0-59d4d08c9cd3-8304.0_-204.0.png?Expires=1603700792015&KeyName=labelbox-assets-key-1&Signature=4iGDJ1Jr19vtwcaxfn1JlOdQBSo,"{""objects"":[{""featureId"":""ckficdl9k02ry0y9nhfys635w"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckficdl9k02ry0y9nhfys635w?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601044200000,1601044200000,108.14,8304.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckficdooi00194c632qjcn4h6
ckficg2du001a4c63jcjclhq2,ckfe0tsog01ho0bs43zs0b8tf,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F1a3f53bf-9c46-979b-636f-adfddd819ebe-9104.0_-204.0.png?Expires=1603700792016&KeyName=labelbox-assets-key-1&Signature=OWMFEbr5e9G-5jYA1NucPnah8mg,"{""objects"":[{""featureId"":""ckficf8cu0asw0y9e3hjf2wb1"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckficf8cu0asw0y9e3hjf2wb1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""},{""featureId"":""ckficfywa0avh0y9e9p9v7ixr"",""schemaId"":""ckfe1bjhf0bjl0y7h5vk64k1v"",""title"":""gap"",""value"":""gap"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckficfywa0avh0y9e9p9v7ixr?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601044312000,1601044312000,127.535,9104.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckficg2du001a4c63jcjclhq2
ckfich2x8001b4c63rcfwik0l,ckfe0tso300wo0bs42ts0b1nw,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Fcd369405-919d-26e8-2edc-f9a28687629e-4203.0_-214.4.png?Expires=1603700792016&KeyName=labelbox-assets-key-1&Signature=GKcUhUZ756GOfHFWhBVafTKXfGI,{},yuvkortev@stud.etu.ru,detect_cracks,1601044359000,1601044359000,45.002,4203.0_-214.4.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfich2x8001b4c63rcfwik0l
ckficlnpo001c4c63yfac14k3,ckfe0tso501080bs4650o5py3,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F464abb8f-6f5a-9579-3ea7-2f1993eb2c95-5203.0_-214.4.png?Expires=1603700792016&KeyName=labelbox-assets-key-1&Signature=g9QOCbvS1UecgtyHR5FUU89uUic,"{""objects"":[{""featureId"":""ckficl3af03fx0y9naad0ft4m"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckficl3af03fx0y9naad0ft4m?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601044572000,1601044573000,205.606,5203.0_-214.4.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckficlnpo001c4c63yfac14k3
ckfico480001d4c63c1jz4dds,ckfe0tso7013s0bs4abv4buvu,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F92c7ed5a-fb44-3118-7b41-1a0c90d6becd-6003.0_-214.4.png?Expires=1603700792017&KeyName=labelbox-assets-key-1&Signature=tDoXsy9C4komLy1njOYuoq0hD8U,"{""objects"":[{""featureId"":""ckficnfyv0bot0y9egj521oh8"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckficnfyv0bot0y9egj521oh8?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601044687000,1601044687000,119.225,6003.0_-214.4.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfico480001d4c63c1jz4dds
ckfics2py001e4c63wgxv9r3x,ckfe0tsob017c0bs49i5q8ipp,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F8aed41f0-ce2a-9a49-8307-e7f6d49faa2e-6803.0_-214.4.png?Expires=1603700792017&KeyName=labelbox-assets-key-1&Signature=dcWawHmuYUplsm6gO_Of5JcZPAw,"{""objects"":[{""featureId"":""ckficptje0bzl0y9ec8cu1uoy"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckficptje0bzl0y9ec8cu1uoy?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""},{""featureId"":""ckficr91c0c740y9ebr4s4awi"",""schemaId"":""ckfe1bjhf0bjl0y7h5vk64k1v"",""title"":""gap"",""value"":""gap"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckficr91c0c740y9ebr4s4awi?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601044872000,1601044872000,195.715,6803.0_-214.4.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfics2py001e4c63wgxv9r3x
